station_origin,station_destination,flows,population,jobs,distance
Cannon Street,Kilburn Park,1,3874,823,10500.129493520273
Cannon Street,King's Cross St. Pancras,11,3874,33330,4132.338925017154
Cannon Street,Kingsbury,0,3874,1018,19822.420549367915
Cannon Street,Knightsbridge,3,3874,6821,5508.686039817703
Cannon Street,Ladbroke Grove,6,3874,2131,10640.75014700575
Cannon Street,Lambeth North,0,3874,1319,3445.9562161267063
Cannon Street,Lancaster Gate,0,3874,1820,6787.426123664399
Cannon Street,Latimer Road,1,3874,1109,11300.33068184529
Cannon Street,Leicester Square,3,3874,8847,3257.4834415414985
Cannon Street,Leyton,1,3874,1447,10000.619596248987
Cannon Street,Leytonstone,2,3874,1844,11664.46315654039
Cannon Street,Liverpool Street,74,3874,61122,1170.8153998439795
Cannon Street,London Bridge,2,3874,29930,1216.0410872394864
Cannon Street,Loughton,0,3874,655,20519.47317537548
Cannon Street,Maida Vale,0,3874,949,9648.347970591965
Cannon Street,Manor House,0,3874,1311,9337.912189729637
Cannon Street,Mansion House,17,3874,7815,248.17870615091502
Cannon Street,Marble Arch,1,3874,6145,5568.823938904068
Cannon Street,Marylebone,3,3874,4250,6642.936142300293
Cannon Street,Mile End,21,3874,3759,5081.04777333047
Cannon Street,Mill Hill East,2,3874,681,16637.39461400202
Cannon Street,Moor Park,0,3874,550,30822.65053591781
Cannon Street,Moorgate,8,3874,24574,1106.1421775229896
Cannon Street,Morden,0,3874,1447,15552.798916673988
Cannon Street,Mornington Crescent,3,3874,2927,5779.097196126367
Cannon Street,Neasden,0,3874,732,14627.381521190666
Cannon Street,Newbury Park,0,3874,559,18327.800146842368
Cannon Street,North Ealing,0,3874,332,17197.316426297526
Cannon Street,North Greenwich,2,3874,6276,7546.518434916641
Cannon Street,North Harrow,0,3874,190,23341.27853620912
Cannon Street,North Wembley,0,3874,365,19310.32374670521
Cannon Street,Northfields,0,3874,864,17827.16964773383
Cannon Street,Northwick Park,0,3874,1713,20058.517956302483
Cannon Street,Northwood,0,3874,1018,28604.351423509415
Cannon Street,Northwood Hills,0,3874,488,27017.682538796198
Cannon Street,Notting Hill Gate,18,3874,5490,8283.898676006129
Cannon Street,Old Street,2,3874,15897,1959.661896270742
Cannon Street,Osterley,0,3874,521,21318.836084239123
Cannon Street,Oval,1,3874,2544,4306.501180269786
Cannon Street,Oxford Circus,18,3874,44368,4331.047138844129
Cannon Street,Paddington,53,3874,20198,7928.10946081587
Cannon Street,Park Royal,2,3874,1552,18296.97487692702
Cannon Street,Parsons Green,25,3874,2711,10683.445451239271
Cannon Street,Piccadilly Circus,18,3874,13641,3367.217064445561
Cannon Street,Pimlico,10,3874,5585,5946.77543500777
Cannon Street,Pinner,0,3874,292,24859.03394709998
Cannon Street,Plaistow,13,3874,1049,8856.830884820782
Cannon Street,Preston Road,0,3874,411,18325.38415708057
Cannon Street,Putney Bridge,26,3874,2494,11677.907800555811
Cannon Street,Queen's Park,1,3874,2167,10868.012320514988
Cannon Street,Queensbury,1,3874,439,21068.41578373092
Cannon Street,Queensway,0,3874,1882,7645.575745126182
Cannon Street,Ravenscourt Park,20,3874,1895,11709.689121176785
Cannon Street,Rayners Lane,0,3874,426,23967.630940492767
Cannon Street,Redbridge,0,3874,198,14512.299264312916
Cannon Street,Regent's Park,6,3874,3364,5309.097766869921
Cannon Street,Richmond,7,3874,5397,18519.50510061848
Cannon Street,Rickmansworth,0,3874,937,34219.86999391406
Cannon Street,Royal Oak,0,3874,856,8865.40597352964
Cannon Street,Ruislip,0,3874,257,27592.110350853247
Cannon Street,Ruislip Manor,0,3874,408,26913.224370615386
Cannon Street,Russell Square,0,3874,5172,3545.9067814986215
Cannon Street,Seven Sisters,0,3874,10191,10637.24026752501
Cannon Street,Shepherd's Bush,5,3874,9890,9895.311560260654
Cannon Street,Shepherd's Bush Market,0,3874,416,12314.464960655356
Cannon Street,Sloane Square,187,3874,8229,5712.656297333358
Cannon Street,Snaresbrook,2,3874,512,13322.613774048708
Cannon Street,South Ealing,1,3874,670,17374.22435705696
Cannon Street,South Harrow,0,3874,387,24982.25264292943
Cannon Street,South Kensington,175,3874,15325,6809.50135835022
Cannon Street,South Wimbledon,0,3874,1361,14019.55260611608
Cannon Street,South Woodford,0,3874,766,14638.434510116724
Cannon Street,Southfields,4,3874,1351,14367.361485816898
Cannon Street,Southgate,1,3874,874,17429.22616497465
Cannon Street,St. James's Park,397,3874,13339,3769.591687785789
Cannon Street,St. John's Wood,1,3874,3982,8243.567909434747
Cannon Street,St. Paul's,0,3874,13446,1178.83755697576
Cannon Street,Stamford Brook,11,3874,784,12418.978675346641
Cannon Street,Stanmore,0,3874,983,24181.392603172368
Cannon Street,Stepney Green,32,3874,1879,4051.7753960597956
Cannon Street,Stockwell,1,3874,1623,5590.525718670841
Cannon Street,Stonebridge Park,1,3874,729,16244.068837255865
Cannon Street,Stratford,13,3874,55954,7869.276670324941
Cannon Street,Sudbury Hill,3,3874,277,23496.78698389541
Cannon Street,Sudbury Town,0,3874,218,21879.730368601013
Cannon Street,Swiss Cottage,0,3874,2598,9213.508202239762
Cannon Street,Temple,204,3874,6780,1660.4838016778804
Cannon Street,Theydon Bois,0,3874,98,25893.701423322582
Cannon Street,Tooting Bec,0,3874,1239,10585.703343991057
Cannon Street,Tooting Broadway,1,3874,4506,11660.664786334335
Cannon Street,Tottenham Court Road,19,3874,19126,3636.5341238450364
Cannon Street,Tottenham Hale,0,3874,3239,11790.7794354052
Cannon Street,Totteridge & Whetstone,0,3874,287,18775.559163253234
Cannon Street,Tower Hill,317,3874,8286,1169.0431593480762
Cannon Street,Tufnell Park,0,3874,557,8411.874059866655
Cannon Street,Turnham Green,19,3874,1515,13023.742919671253
Cannon Street,Turnpike Lane,0,3874,992,11659.571548178397
Cannon Street,Upminster,0,3874,1132,26280.158915751977
Cannon Street,Upminster Bridge,0,3874,568,24969.37628197055
Cannon Street,Upney,1,3874,485,15267.745763416659
Cannon Street,Upton Park,11,3874,1642,10177.909528252641
Cannon Street,Uxbridge,0,3874,4316,32646.59765577503
Cannon Street,Vauxhall,13,3874,16242,6772.103688315425
Cannon Street,Victoria,74,3874,33251,4546.897284104386
Cannon Street,Walthamstow Central,0,3874,5271,11552.974452989854
Cannon Street,Wanstead,0,3874,419,13331.913707938815
Cannon Street,Warren Street,25,3874,17309,4813.57950299648
Cannon Street,Warwick Avenue,1,3874,1174,8860.735400640337
Cannon Street,Waterloo,4,3874,23466,2872.2671599510254
Cannon Street,Watford,0,3874,961,35787.6797089855
Cannon Street,Wembley Central,0,3874,1327,17962.16730422476
Cannon Street,Wembley Park,1,3874,5759,16905.648991317266
Cannon Street,West Brompton,84,3874,5859,9038.345243402597
Cannon Street,West Finchley,0,3874,91,16351.983119609458
Cannon Street,West Ham,6,3874,5487,7926.995391262982
Cannon Street,West Hampstead,0,3874,5856,10395.009588538045
Cannon Street,West Harrow,0,3874,122,22603.518504081003
Cannon Street,West Kensington,24,3874,1345,9415.021345944406
Cannon Street,Westbourne Park,2,3874,1347,9834.810219572853
Cannon Street,Westminster,115,3874,15466,3208.842347879096
Cannon Street,White City,0,3874,5966,11195.812653520017
Cannon Street,Whitechapel,113,3874,17633,2971.6112125648046
Cannon Street,Willesden Green,0,3874,830,12595.689125642288
Cannon Street,Willesden Junction,0,3874,4165,13604.886868955411
Cannon Street,Wimbledon,11,3874,6295,17382.92352038893
Cannon Street,Wimbledon Park,2,3874,596,15727.011255799549
Cannon Street,Wood Green,0,3874,2146,12590.39717358049
Cannon Street,Wood Lane,0,3874,1578,11854.192757285407
Cannon Street,Woodford,0,3874,706,16350.38942612701
Cannon Street,Woodside Park,0,3874,745,17298.45746650513
Canonbury,Acton Central,7,2410,750,15827.108490468669
Canonbury,Anerley,0,2410,173,18251.68986366781
Canonbury,Brockley,9,2410,468,11976.826801045761
Canonbury,Brondesbury,7,2410,712,9387.674969021095
Canonbury,Brondesbury Park,12,2410,895,10129.863640863307
Canonbury,Caledonian Road & Barnsbury,30,2410,1668,1794.7097931372984
Canonbury,Cambridge Heath,1,2410,458,10211.259376721795
Canonbury,Camden Road,122,2410,3784,3559.288083624544
Canonbury,Canada Water,138,2410,20443,8116.462328327123
Canonbury,Carpenders Park,0,2410,340,28010.87250257181
Canonbury,Chingford,0,2410,237,17377.86733737582
Canonbury,Clapham Junction,15,2410,4969,15807.279191478088
Canonbury,Crystal Palace,3,2410,499,18364.149874715218
Canonbury,Dalston Junction,6,2410,1289,1363.8686463395516
Canonbury,Dalston Kingsland,4,2410,2091,1181.1783409530242
Canonbury,Denmark Hill,0,2410,2612,13524.384422531051
Canonbury,Edmonton Green,0,2410,783,11388.412089458063
Canonbury,Finchley Road & Frognal,57,2410,1529,7907.786204028628
Canonbury,Forest Hill,4,2410,608,14969.211949376122
Canonbury,Gospel Oak,63,2410,2025,5548.692455510281
Canonbury,Gunnersbury,29,2410,4775,17471.39248943843
Canonbury,Hackney Central,18,2410,2440,2470.9345849509637
Canonbury,Hackney Wick,30,2410,1263,4849.900515123685
Canonbury,Haggerston,7,2410,1184,2171.8769416569885
Canonbury,Hampstead Heath,46,2410,2792,6487.2530564806875
Canonbury,Harlesden,1,2410,1668,13905.876060749291
Canonbury,Harrow & Wealdstone,0,2410,1335,22570.466144117512
Canonbury,Headstone Lane,1,2410,310,24421.380363832173
Canonbury,Highams Park,0,2410,390,14517.986069986116
Canonbury,Highbury & Islington,547,2410,25385,981.1097680998103
Canonbury,Homerton,23,2410,1998,3506.55013206293
Canonbury,Honor Oak Park,2,2410,341,13711.147975385664
Canonbury,Hoxton,29,2410,2181,3006.455579620511
Canonbury,Imperial Wharf,14,2410,2049,13603.510960999265
Canonbury,Kensal Rise,26,2410,1376,11132.399074434183
Canonbury,Kensington,20,2410,2252,12685.24265971097
Canonbury,Kentish Town West,4,2410,1128,4457.533028221869
Canonbury,Kew Gardens,3,2410,792,19251.67340838911
Canonbury,New Cross,0,2410,1027,10982.976080366287
Canonbury,New Cross Gate,25,2410,1340,10747.747144160021
Canonbury,North Wembley,0,2410,365,18467.079746865573
Canonbury,Norwood Junction,5,2410,406,20050.137920264177
Canonbury,Peckham Rye,0,2410,1070,12188.797811604838
Canonbury,Penge West,2,2410,150,17569.587539078104
Canonbury,Queens Road Peckham,0,2410,747,11058.236933521486
Canonbury,Richmond,23,2410,5397,21419.836672468882
Canonbury,Rotherhithe,8,2410,321,7681.207846839603
Canonbury,Seven Sisters,0,2410,10191,6444.342118570177
Canonbury,Shadwell,140,2410,7447,6371.8732910852395
Canonbury,Shepherd's Bush,56,2410,9890,11686.512521221388
Canonbury,Shoreditch High Street,257,2410,7558,4081.707977754701
Canonbury,South Acton,19,2410,975,16979.635760909
Canonbury,Stonebridge Park,0,2410,729,15400.824837416229
Canonbury,Stratford,290,2410,55954,6422.823794473497
Canonbury,Surrey Quays,0,2410,1005,8665.978559286577
Canonbury,Sydenham,3,2410,515,16384.316940529472
Canonbury,Walthamstow Central,0,2410,5271,10571.15076103415
Canonbury,Wapping,12,2410,1066,7230.6514848948145
Canonbury,Wembley Central,1,2410,1327,17118.923304385124
Canonbury,West Brompton,14,2410,5859,12026.316667214363
Canonbury,West Croydon,6,2410,2048,22985.72416386724
Canonbury,West Hampstead,50,2410,5856,8538.443733640057
Canonbury,Whitechapel,203,2410,17633,5277.5294252202875
Canonbury,Willesden Junction,18,2410,4165,12761.642869115774
Canons Park,Acton Town,1,2315,2202,24459.580290828068
Canons Park,Aldgate,25,2315,7782,23325.711931826176
Canons Park,Aldgate East,3,2315,7932,23569.493816496502
Canons Park,Amersham,0,2315,256,33620.16181758235
Canons Park,Angel,1,2315,8103,20323.66237441244
Canons Park,Baker Street,75,2315,14973,16657.08531042048
Canons Park,Bank and Monument,39,2315,78549,22612.199701467314
Canons Park,Barbican,25,2315,9134,21462.252034981284
Canons Park,Barking,0,2315,7004,34670.51909898981
Canons Park,Barons Court,3,2315,2956,24621.363433691236
Canons Park,Bermondsey,8,2315,3172,24918.676207819437
Canons Park,Bethnal Green,1,2315,4660,25011.919851684605
Canons Park,Blackfriars,14,2315,10849,21853.28012465265
Canons Park,Blackhorse Road,1,2315,2955,24202.967744057376
Canons Park,Bond Street,111,2315,20967,18401.363541128285
Canons Park,Brixton,3,2315,5084,25969.641927164572
Canons Park,Bromley-by-Bow,1,2315,1613,28275.96652132577
Canons Park,Caledonian Road,1,2315,1803,21178.04401908325
Canons Park,Canada Water,12,2315,20443,25908.193128380022
Canons Park,Canary Wharf,163,2315,58772,27999.62212926019
Canons Park,Canning Town,12,2315,15428,30047.41961220241
Canons Park,Cannon Street,6,2315,4698,22761.7231269267
Canons Park,Chalfont & Latimer,0,2315,554,30234.501670226018
Canons Park,Chancery Lane,29,2315,15391,20667.52366365354
Canons Park,Charing Cross,13,2315,7016,19966.31450222892
Canons Park,Chesham,0,2315,243,36550.438058484644
Canons Park,Clapham North,0,2315,1238,25335.20626464025
Canons Park,Clapham South,0,2315,1513,27230.281988754854
Canons Park,Colliers Wood,0,2315,865,31733.463137312865
Canons Park,Covent Garden,5,2315,4355,20134.728767332428
Canons Park,Croxley,2,2315,340,22683.22632861652
Canons Park,Dagenham Heathway,0,2315,1108,39393.17226175385
Canons Park,Dollis Hill,30,2315,847,8994.8230875599
Canons Park,Ealing Broadway,2,2315,4846,24998.25454464707
Canons Park,Earl's Court,1,2315,6613,23116.56536832882
Canons Park,East Acton,2,2315,1505,23828.829663007204
Canons Park,East Ham,1,2315,2062,32627.549013273332
Canons Park,East Putney,3,2315,1877,26813.693827291052
Canons Park,Eastcote,3,2315,364,14737.41046270265
Canons Park,Edgware Road,15,2315,6868,17691.925677884075
Canons Park,Elephant & Castle,6,2315,6427,22645.482993256708
Canons Park,Embankment,8,2315,10220,20306.645322688073
Canons Park,Euston,0,2315,16800,20006.713327433186
Canons Park,Euston Square,34,2315,8093,18103.86497398631
Canons Park,Farringdon,59,2315,25592,21001.342091239705
Canons Park,Finchley Road,32,2315,3417,13122.448063105909
Canons Park,Finsbury Park,2,2315,6769,22056.289932439573
Canons Park,Fulham Broadway,1,2315,4200,24058.327556275974
Canons Park,Gants Hill,0,2315,601,35503.64589018637
Canons Park,Gloucester Road,3,2315,5194,22857.234149879685
Canons Park,Goldhawk Road,0,2315,370,23372.192628931603
Canons Park,Great Portland Street,36,2315,6936,17483.904755726817
Canons Park,Green Park,52,2315,26754,19441.24246334014
Canons Park,Gunnersbury,2,2315,4775,21899.643413315123
Canons Park,Hammersmith,18,2315,18250,24377.781964177022
Canons Park,Harrow-on-the-Hill,30,2315,3019,10312.074958019375
Canons Park,Hatton Cross,0,2315,1219,36527.867641151934
Canons Park,High Street Kensington,3,2315,5427,22090.0717815797
Canons Park,Highbury & Islington,6,2315,25385,19998.94597199808
Canons Park,Hillingdon,0,2315,318,19452.627672695216
Canons Park,Holborn,30,2315,22346,20102.039951276784
Canons Park,Holland Park,2,2315,2063,21482.823475148187
Canons Park,Holloway Road,1,2315,1696,21793.341462060886
Canons Park,Hounslow Central,1,2315,708,32245.310287908345
Canons Park,Hounslow East,0,2315,843,31499.625904487402
Canons Park,Hyde Park Corner,3,2315,2410,20221.131763607045
Canons Park,Ickenham,0,2315,282,18328.190477492386
Canons Park,Kennington,0,2315,1161,22836.27217138456
Canons Park,Kentish Town,0,2315,3404,22658.277780374763
Canons Park,Kew Gardens,0,2315,792,23679.924332265804
Canons Park,Kilburn,57,2315,1953,11425.990399190963
Canons Park,King's Cross St. Pancras,26,2315,33330,19143.343653682023
Canons Park,Kingsbury,62,2315,1018,2939.3025775587807
Canons Park,Knightsbridge,12,2315,6821,20805.08535190717
Canons Park,Ladbroke Grove,3,2315,2131,21193.19764092001
Canons Park,Lambeth North,1,2315,1319,21649.762710952786
Canons Park,Lancaster Gate,3,2315,1820,20303.401960657502
Canons Park,Latimer Road,2,2315,1109,21852.77817575955
Canons Park,Leicester Square,3,2315,8847,19769.197468250815
Canons Park,Leyton,0,2315,1447,29534.22246049544
Canons Park,Leytonstone,0,2315,1844,31198.066020786842
Canons Park,Liverpool Street,68,2315,61122,22603.62784977863
Canons Park,London Bridge,89,2315,29930,22830.849669396368
Canons Park,Manor House,0,2315,1311,23172.40355965998
Canons Park,Mansion House,13,2315,7815,22513.544420775783
Canons Park,Marble Arch,3,2315,6145,19084.799775897172
Canons Park,Marylebone,6,2315,4250,17195.383636214556
Canons Park,Mile End,5,2315,3759,26642.264446067846
Canons Park,Moor Park,3,2315,550,19773.075680209975
Canons Park,Moorgate,38,2315,24574,22169.540401176186
Canons Park,Morden,1,2315,1447,34345.17758386585
Canons Park,Neasden,25,2315,732,8209.240073805211
Canons Park,North Acton,1,2315,3168,25009.348979349466
Canons Park,North Greenwich,10,2315,6276,29829.40542029004
Canons Park,North Harrow,5,2315,190,12291.703680501285
Canons Park,Northwick Park,14,2315,1713,9008.943100594646
Canons Park,Northwood,7,2315,1018,17554.77656780158
Canons Park,Northwood Hills,6,2315,488,15968.107683088361
Canons Park,Notting Hill Gate,4,2315,5490,21129.42624658556
Canons Park,Old Street,3,2315,15897,21844.317134702287
Canons Park,Oval,1,2315,2544,23751.429855724422
Canons Park,Oxford Circus,26,2315,44368,18430.675988082567
Canons Park,Paddington,35,2315,20198,18480.55695473013
Canons Park,Park Royal,2,2315,1552,21408.89055692402
Canons Park,Parsons Green,1,2315,2711,24760.665887704057
Canons Park,Piccadilly Circus,19,2315,13641,19394.506062481134
Canons Park,Pimlico,5,2315,5585,22050.72042304563
Canons Park,Pinner,7,2315,292,13809.459091392144
Canons Park,Preston Road,6,2315,411,7275.809301372733
Canons Park,Putney Bridge,2,2315,2494,25755.1282370206
Canons Park,Queen's Park,0,2315,2167,19401.68569037397
Canons Park,Queensbury,12,2315,439,1693.307343195774
Canons Park,Queensway,3,2315,1882,21161.551582119286
Canons Park,Ravenscourt Park,2,2315,1895,24766.540175681454
Canons Park,Rayners Lane,3,2315,426,12918.056084784934
Canons Park,Regent's Park,2,2315,3364,17452.625360056776
